ts_key;title;country;category
insee_001626227_012;France, Métropolitaine, INSEE, Indice du Commerce Extérieur, Indices des Prix, Importations, Toutes Zones, Biens d'Investissement (MIGS), Index;fra;Prices and Monetary Variables
insee_001626228_012;France, Métropolitaine, INSEE, Indice du Commerce Extérieur, Indices des Prix, Importations, Toutes Zones, Produits Manufacturés (A10 CZ), Index;fra;Prices and Monetary Variables
insee_001626155_012;France, Métropolitaine, INSEE, Indice du Commerce Extérieur, Indices des Prix, Importations, Toutes Zones, Biens de Consommation, Index;fra;Prices and Monetary Variables
insee_001626322_012;France, Métropolitaine, INSEE, Indice du Commerce Extérieur, Indices des Prix, Importations, Toutes Zones, Total des Biens (A,B,C,D,E), Index;fra;Prices and Monetary Variables
frpric0542;France, Import Prices, Overall Industry Excluding Water Management, Waste Management & Remediation Activities, Index;fra;Prices and Monetary Variables
oecd_mei_00395742;France, OECD MEI, Interest Rates, 3-Month or 90-Day Rates & Yields, Interbank Rates, Total;fra;Prices and Monetary Variables
frmost0001;France, Monetary Statistics, Monetary Aggregates, M1, Total, EUR;fra;Prices and Monetary Variables
frmost0002;France, Monetary Statistics, Monetary Aggregates, M2, Total, EUR;fra;Prices and Monetary Variables
frmost0003;France, Monetary Statistics, Monetary Aggregates, M3, Total, EUR;fra;Prices and Monetary Variables
oecd_mei_00395971;France, OECD MEI, Consumer Price Index, All Items, Total, Total, Index;fra;Prices and Monetary Variables
frpric0487;France, Producer Price Index, Industry, Food Products, Beverages & Tobacco Products, Index, Basic Prices;fra;Prices and Monetary Variables
frpric0474;France, Producer Price Index, Industry, Consumer Goods, Index, Basic Prices;fra;Prices and Monetary Variables
frpric0501;France, Producer Price Index, Industry, Electricity, Gas, Steam, Water Supply, Sewerage & Waste Management, Index, Basic Prices;fra;Prices and Monetary Variables
prinmigingnsai15frpd;France, Eurostat, Producer Prices in Industry, Domestic Market, MIG - Intermediate Goods, 2015=100, Index;fra;Prices and Monetary Variables
prenc19nsai15frpn;France, Eurostat, Producer Prices in Industry, Non Domestic Market, Manufacture of Coke & Refined Petroleum Products (C19), 2015=100, Index;fra;Prices and Monetary Variables
insee_010535319_012;France, France Métropolitaine + DOM, INSEE, Indices de Prix de Production et d'Importation, Indice de Prix de Production de l'Industrie Française Pour les Marchés Extérieurs, Hors Zone Euro, Équipements Électriques, Électroniques, Informatiques, Machines (A17 C3), Index;fra;Prices and Monetary Variables
frpric0527;France, Export Prices, Manufactured Products, Index;fra;Prices and Monetary Variables
frpric0548;France, Import Prices, Other Industrial Products, Index;fra;Prices and Monetary Variables
frpric0774;France, Producer Price Index, Industrial Production, Transport Equipment, Index;fra;Prices and Monetary Variables
frpric0763;France, Producer Price Index, Industrial Production, Food Products, Beverages & Tobacco Products, Index;fra;Prices and Monetary Variables
frpric0766;France, Producer Price Index, Industrial Production, Coke & Petroleum Products, Index;fra;Prices and Monetary Variables
frpric0782;France, Producer Price Index, Industrial Production, Electrical, Computer & Electronic Equipment, Index;fra;Prices and Monetary Variables
frpric0760;France, Producer Price Index, Industrial Production, Manufactured Products, Index;fra;Prices and Monetary Variables
frpric0486;France, Producer Price Index, Industry, Other Industrial Products, Index, Basic Prices;fra;Prices and Monetary Variables
frpric0498;France, Producer Price Index, Industry, Transport Equipment, Index, Basic Prices;fra;Prices and Monetary Variables
frpric0479;France, Producer Price Index, Total, Industry, Overall Industry, Index, Basic Prices;fra;Prices and Monetary Variables
frpric0512;France, Export Prices, Overall Industry, Index;fra;Prices and Monetary Variables
fr10ygov;France, Government Benchmarks, Macrobond, 10 Year, Yield;fra;Prices and Monetary Variables
frtrad0928;France, Domestic Trade, Retail Trade, Total, Calendar Adjusted, Constant Prices, SA, Index;fra;Retail and Consumption
frtrad1031;France, Domestic Trade, Retail Trade, Textiles & Clothing, Calendar Adjusted, Constant Prices, SA, Index;fra;Retail and Consumption
frtrad1025;France, Domestic Trade, Retail Trade, Household Appliances, Calendar Adjusted, Constant Prices, SA, Index;fra;Retail and Consumption
frtrad1017;France, Domestic Trade, Retail Trade, Food Products, Calendar Adjusted, Constant Prices, SA, Index;fra;Retail and Consumption
frtrad1018;France, Domestic Trade, Retail Trade, Industrial Goods Including Automobile Sales, Calendar Adjusted, Constant Prices, SA, Index;fra;Retail and Consumption
frtrad1016;France, Domestic Trade, Retail Trade, Large General Retailers, Calendar Adjusted, Constant Prices, SA, Index;fra;Retail and Consumption
frtrad0973;France, Domestic Trade, Retail Trade, Hypermarkets, Calendar Adjusted, Current Prices, SA, Index;fra;Retail and Consumption
frtrad0974;France, Domestic Trade, Retail Trade, Department Stores, Calendar Adjusted, Current Prices, SA, Index;fra;Retail and Consumption
frtrad1050;France, Domestic Trade, Retail Trade, Supermarkets, Calendar Adjusted, Constant Prices, SA, Index;fra;Retail and Consumption
frtrad1019;France, Domestic Trade, Retail Trade, Small Retail Stores Excluding Automobiles, Calendar Adjusted, Constant Prices, SA, Index;fra;Retail and Consumption
frtrad1020;France, Domestic Trade, Retail Trade, New Automobiles, Calendar Adjusted, Constant Prices, SA, Index;fra;Retail and Consumption
frtrad0557;France, Domestic Trade, Vehicle Sales & Registrations, New, Passenger Cars, Total, Calendar Adjusted, SA;fra;Retail and Consumption
frnaac0876;France, Expenditure Approach, Household Consumption Expenditure, Goods, at Previous Year Prices (Chained Since 2014), Calendar Adjusted, Constant Prices, SA, EUR;fra;Retail and Consumption
frnaac0860;France, Expenditure Approach, Household Consumption Expenditure, Transport Equipment, at Previous Year Prices (Chained Since 2014), Calendar Adjusted, Constant Prices, SA, EUR;fra;Retail and Consumption
frnaac0861;France, Expenditure Approach, Household Consumption Expenditure, Durable Goods, at Previous Year Prices (Chained Since 2014), Calendar Adjusted, Constant Prices, SA, EUR;fra;Retail and Consumption
frnaac0874;France, Expenditure Approach, Household Consumption Expenditure, Energy, Water, Waste, Coke & Refined Petroleum Products, at Previous Year Prices (Chained Since 2014), Calendar Adjusted, Constant Prices, SA, EUR;fra;Retail and Consumption
frnaac0872;France, Expenditure Approach, Household Consumption Expenditure, Energy Excluding Petroleum Products, at Previous Year Prices (Chained Since 2014), Calendar Adjusted, Constant Prices, SA, EUR;fra;Retail and Consumption
frnaac0873;France, Expenditure Approach, Household Consumption Expenditure, Petroleum Products, at Previous Year Prices (Chained Since 2014), Calendar Adjusted, Constant Prices, SA, EUR;fra;Retail and Consumption
frnaac0875;France, Expenditure Approach, Household Consumption Expenditure, Food, at Previous Year Prices (Chained Since 2014), Calendar Adjusted, Constant Prices, SA, EUR;fra;Retail and Consumption
frnaac0867;France, Expenditure Approach, Household Consumption Expenditure, Dwelling Equipment, at Previous Year Prices (Chained Since 2014), Calendar Adjusted, Constant Prices, SA, EUR;fra;Retail and Consumption
frnaac0858;France, Expenditure Approach, Household Consumption Expenditure, Manufactured Goods, at Previous Year Prices (Chained Since 2014), Calendar Adjusted, Constant Prices, SA, EUR;fra;Retail and Consumption
frnaac0870;France, Expenditure Approach, Household Consumption Expenditure, Engineered Goods, at Previous Year Prices (Chained Since 2014), Calendar Adjusted, Constant Prices, SA, EUR;fra;Retail and Consumption
frnaac0871;France, Expenditure Approach, Household Consumption Expenditure, Personal Equipment Durable Goods, at Previous Year Prices (Chained Since 2014), Calendar Adjusted, Constant Prices, SA, EUR;fra;Retail and Consumption
frnaac0863;France, Expenditure Approach, Household Consumption Expenditure, Other Engineered Goods, at Previous Year Prices (Chained Since 2014), Calendar Adjusted, Constant Prices, SA, EUR;fra;Retail and Consumption
frnaac0862;France, Expenditure Approach, Household Consumption Expenditure, Textile-Leather, at Previous Year Prices (Chained Since 2014), Calendar Adjusted, Constant Prices, SA, EUR;fra;Retail and Consumption
itsurv0641;Italy, Business Surveys, ISTAT, Confidence Climate, Total, Consumer Goods, SA, Index;it;Business Surveys
itsurv0639;Italy, Business Surveys, ISTAT, Confidence Climate, Total, Intermediate Goods, SA, Index;it;Business Surveys
indu_it_inve_cof_bs_m;Italy, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Investment Goods, Confidence Indicator, SA;it;Business Surveys
itsurv0539;Italy, Business Surveys, ISTAT, Construction, Order Books, Next 3 Months, Balance, SA;it;Business Surveys
itsurv0540;Italy, Business Surveys, ISTAT, Construction, Selling Prices, Next 3 Months, Balance, SA;it;Business Surveys
itsurv0541;Italy, Business Surveys, ISTAT, Construction, Firm's Total Employment, Next 3 Months, Balance, SA;it;Business Surveys
itsurv0538;Italy, Business Surveys, ISTAT, Construction, Assessments of Building Activity Developed over the Past 3 Months, Balance, SA;it;Business Surveys
itsurv0537;Italy, Business Surveys, ISTAT, Construction, Assessments of Current Order Books, Balance, SA;it;Business Surveys
itsurv0506;Italy, Business Surveys, ISTAT, Construction, Main Factors Currently Limiting Building Activity-Yes, Balance of Reply;it;Business Surveys
itsurv0003;Italy, Business Surveys, ISTAT, Confidence Climate, Total, Manufacturing, SA, Index;it;Business Surveys
itsurv0331;Italy, Business Surveys, ISTAT, Confidence Climate, Total, Business Confidence (IESI), SA, Index;it;Business Surveys
itsurv0473;Italy, Business Surveys, ISTAT, Retail Trade, Total, Confidence Indicator, SA;it;Business Surveys
itsurv0001;Italy, Business Surveys, ISTAT, Confidence Climate, Total, Construction, SA, Index;it;Business Surveys
itsurv0352;Italy, Business Surveys, ISTAT, Industry, Capital Goods, Cash Availability with Respect to Firm's Needs, over the Past 3 Months, Balance, Index;it;Business Surveys
itsurv0380;Italy, Business Surveys, ISTAT, Industry, Manufacturing, Cash Availability with Respect to Firm's Needs, over the Past 3 Months, Balance, Index;it;Business Surveys
itsurv0357;Italy, Business Surveys, ISTAT, Industry, Capital Goods, Cash Availability, Expectations over the Next 3 Months, Balance, Index;it;Business Surveys
itsurv0385;Italy, Business Surveys, ISTAT, Industry, Manufacturing, Cash Availability, Expectations over the Next 3 Months, Balance, Index;it;Business Surveys
oecd_mei_00408363;Italy, OECD MEI, Leading Indicators OECD, Leading Indicators, Composite Leading Indicators, Trend Restored, SA, Index;it;Business Surveys
itsurv0038;Italy, Business Surveys, ISTAT, Industry, Manufacturing, Domestic Order Books, over the Past 3 Months, Balance, SA;it;Business Surveys
itsurv0384;Italy, Business Surveys, ISTAT, Industry, Manufacturing, Economic Situation, Expectations over the Next 3 Months, Balance, Index;it;Business Surveys
itsurv0046;Italy, Business Surveys, ISTAT, Industry, Manufacturing, Economy, Expectations over the Next 3 Months, Balance, SA;it;Business Surveys
itsurv0358;Italy, Business Surveys, ISTAT, Industry, Capital Goods, Firm’S Employment, Expectations over the Next 3 Months, Balance, Index;it;Business Surveys
itsurv0386;Italy, Business Surveys, ISTAT, Industry, Manufacturing, Firm’s Employment, Expectations over the Next 3 Months, Balance, Index;it;Business Surveys
buil_it_tot_cof_b_m;Italy, Business Surveys, DG ECFIN, Construction Confidence Indicator, Balance;it;Business Surveys
cons2_it_tot_cof_b_m;Italy, Consumer Surveys, DG ECFIN, Consumer Confidence, Balance;it;Business Surveys
itecfin0010;Italy, Economic Surveys, DG ECFIN, Economic Sentiment Indicator, Balance, SA, Index;it;Business Surveys
indu_it_tot_cof_b_m;Italy, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Total Sector, Monthly, Balance;it;Business Surveys
itsurv0039;Italy, Business Surveys, ISTAT, Industry, Manufacturing, Export Order Books, over the Past 3 Months, Balance, SA;it;Business Surveys
bs_esi_isaitib;Italy, Eurostat, Business Surveys, Eurostat, Sentiment Indicators, Economic Sentiment Indicator, SA;it;Business Surveys
itsurv0019;Italy, Business Surveys, ISTAT, Industry, Capital Goods, Export Order Books, over the Past 3 Months, Balance, SA;it;Business Surveys
itsurv0356;Italy, Business Surveys, ISTAT, Industry, Capital Goods, Economic Situation, Expectations over the Next 3 Months, Balance, Index;it;Business Surveys
itsurv0023;Italy, Business Surveys, ISTAT, Industry, Capital Goods, Order Books, Expectations over the Next 3 Months, Balance, SA;it;Business Surveys
itsurv0025;Italy, Business Surveys, ISTAT, Industry, Capital Goods, Prices, Expectations over the Next 3 Months, Balance, SA;it;Business Surveys
itsurv0018;Italy, Business Surveys, ISTAT, Industry, Capital Goods, Domestic Order Books, over the Past 3 Months, Balance, SA;it;Business Surveys
itsurv0022;Italy, Business Surveys, ISTAT, Industry, Capital Goods, Production, over the Past 3 Months, Balance, SA;it;Business Surveys
itsurv0021;Italy, Business Surveys, ISTAT, Industry, Capital Goods, Stocks of Finished Products, over the Past 3 Months, Balance, SA;it;Business Surveys
itsurv0041;Italy, Business Surveys, ISTAT, Industry, Manufacturing, Stocks of Finished Products, over the Past 3 Months, Balance, SA;it;Business Surveys
bs_sci_balsaitib;Italy, Eurostat, Business Surveys, Eurostat, Sentiment Indicators, Services Confidence Indicator, SA;it;Business Surveys
itsurv0043;Italy, Business Surveys, ISTAT, Industry, Manufacturing, Order Books, Expectations over the Next 3 Months, Balance, SA;it;Business Surveys
itsurv0045;Italy, Business Surveys, ISTAT, Industry, Manufacturing, Prices, Expectations over the Next 3 Months, Balance, SA;it;Business Surveys
itsurv0044;Italy, Business Surveys, ISTAT, Industry, Manufacturing, Production, Expectations over the Next 3 Months, Balance, SA;it;Business Surveys
itsurv0592;Italy, Business Surveys, ISTAT, Services Confidence Indicator, Evolution of the Demand over the Past 3 Months, Balance, SA;it;Business Surveys
itsurv0593;Italy, Business Surveys, ISTAT, Services Confidence Indicator, Expectations of the Demand over the Next 3 Months, Balance, SA;it;Business Surveys
itsurv0594;Italy, Business Surveys, ISTAT, Services Confidence Indicator, Expectations of the Employment over the Next 3 Months, Balance, SA;it;Business Surveys
itsurv0596;Italy, Business Surveys, ISTAT, Services Confidence Indicator, Evolution of the Employment over the Past 3 Months, Balance, SA;it;Business Surveys
itsurv0597;Italy, Business Surveys, ISTAT, Services Confidence Indicator, Expectations of the Domestic Economic Situation over the Next 3 Months, Balance, SA;it;Business Surveys
itsurv0595;Italy, Business Surveys, ISTAT, Services Confidence Indicator, Expectations of the Prices over the Next 3 Months, Balance, SA;it;Business Surveys
itsurv0040;Italy, Business Surveys, ISTAT, Industry, Manufacturing, Total Order Books, over the Past 3 Months, Balance, SA;it;Business Surveys
itsurv0042;Italy, Business Surveys, ISTAT, Industry, Manufacturing, Production, over the Past 3 Months, Balance, SA;it;Business Surveys
indu_it_tot_3_bs_m;Italy, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Total Sector, Monthly, Assessment of Export Order-Book Levels, Balance, SA;it;Business Surveys
indu_it_tot_cof_bs_m;Italy, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Total Sector, Monthly, Balance, SA;it;Business Surveys
reta_it_tot_4_bs_m;Italy, Business Surveys, DG ECFIN, Retail Trade Confidence Indicator, Business Activity Expectations Over the Next 3 Months, Balance, SA;it;Business Surveys
reta_it_tot_5_bs_m;Italy, Business Surveys, DG ECFIN, Retail Trade Confidence Indicator, Employment Expectations Over the Next 3 Months, Balance, SA;it;Business Surveys
itsurv0480;Italy, Business Surveys, ISTAT, Retail Trade, Total, Prices Expectations over the Next 3 Months, Balance, SA;it;Business Surveys
reta_it_tot_3_bs_m;Italy, Business Surveys, DG ECFIN, Retail Trade Confidence Indicator, Orders Expectations Over the Next 3 Months, Balance, SA;it;Business Surveys
reta_it_tot_1_bs_m;Italy, Business Surveys, DG ECFIN, Retail Trade Confidence Indicator, Business Activity (Sales) Development Over the Past 3 Months, Balance, SA;it;Business Surveys
itsurv0283;Italy, Business Surveys, ISTAT, Retail Trade, Large Scale Distribution, Current Suppliers' Prices, Balance;it;Business Surveys
itsurv0475;Italy, Business Surveys, ISTAT, Retail Trade, Total, Volume of Stock Currently Hold, Balance, SA;it;Business Surveys
cstifcc11xcc113nsai15itci;Italy, Eurostat, Construction Cost (or Producer Prices), New Residential Buildings, Construction Cost Index (National Currency), Residential Buildings, Except Residences for Communities (F_CC11_X_CC113), 2015=100, Index;it;Construction
itcons0064;Italy, Construction Production, Production in Construction, SA, Index, Italian National Institute of Statistics (Istat);it;Construction
cons2_it_tot_cof_bs_m;Italy, Consumer Surveys, DG ECFIN, Consumer Confidence, Balance, SA;it;Consumer Surveys
cons2_it_tot_4_bs_m;Italy, Consumer Surveys, DG ECFIN, Consumer Confidence, General Economic Situation Over Next 12 Months, Balance, SA;it;Consumer Surveys
cons2_it_tot_2_bs_m;Italy, Consumer Surveys, DG ECFIN, Consumer Confidence, Financial Situation Over Next 12 Months, Balance, SA;it;Consumer Surveys
cons2_it_tot_11_bs_m;Italy, Consumer Surveys, DG ECFIN, Consumer Confidence, Savings Over Next 12 Months, Balance, SA;it;Consumer Surveys
cons2_it_tot_7_bs_m;Italy, Consumer Surveys, DG ECFIN, Consumer Confidence, Unemployment Expectations Over Next 12 Months, Balance, SA;it;Consumer Surveys
itbank0067;Italy, Balance Sheet & Flows of MFI Sector, Banks, Assets, Total Loans (Residents of Italy), EUR;it;Financial Variables
itbank0092;Italy, Deposits & Loans, Banks & Cassa Depositi e Prestiti, Loans, By Maturity, to Households, Consumer Credit, over 5 Years, EUR;it;Financial Variables
itbank0095;Italy, Deposits & Loans, Banks & Cassa Depositi e Prestiti, Loans, By Maturity, to Households, Loans for House Purchases, over 5 Years, EUR;it;Financial Variables
itbank0098;Italy, Deposits & Loans, Banks & Cassa Depositi e Prestiti, Loans, By Maturity, to Households, Loans for Other Uses, over 5 Years, EUR;it;Financial Variables
itbank0131;Italy, Deposits & Loans, Credit Institutions, Interest Rates on Loans, By Entity, to Households, House Purchases, New Business, Floating Rate & Interest Rate Fixation up to 1 Year;it;Financial Variables
itbank0115;Italy, Deposits & Loans, Credit Institutions, Interest Rates on Loans, By Entity, to Non-Financial Corporations, Loans Other than Bank Overdrafts, up to EUR 1 Million, New Business;it;Financial Variables
imfm136eneer_ix;Italy, IMF IFS, Financial Sector, Exchange Rates, Nominal Effective Exchange Rate, Trade Partners by Consumer Price Index;it;Financial Variables
itbank0287;Italy, Deposits & Loans, Banks & Cassa Depositi e Prestiti, Loans, By Entity, To Other Sectors, Domestic, Consumer Households, EUR;it;Financial Variables
ftseftp_wiita8000_eur;Italy, Equity Indices, FTSE, All World, Financials, Financials, Index, Price Return, Close, EUR;it;Financial Variables
ftseftp_it2000_treur;Italy, Equity Indices, FTSE, Select Sector, Industrials, Industrials, Index, Gross Total Return, Close, EUR;it;Financial Variables
ftseftp_it7000_treur;Italy, Equity Indices, FTSE, Select Sector, Utilities, Utilities, Index, Gross Total Return, Close, EUR;it;Financial Variables
ftseftp_wiita5550_eur;Italy, Equity Indices, FTSE, All World, Media, Index, Price Return, Close, EUR;it;Financial Variables
ftseftp_wiita6000_eur;Italy, Equity Indices, FTSE, All World, Telecommunications, Telecommunications, Index, Price Return, Close, EUR;it;Financial Variables
ftseftp_wiita3350_eur;Italy, Equity Indices, FTSE, All World, Automobiles & Parts, Automobiles & Parts, Index, Price Return, Close, EUR;it;Financial Variables
msci_702743;Italy, Equity Indices, MSCI, Mid & Large Cap, 25-50 Index, Price Return, Local Currency;it;Financial Variables
ittrad0180;Italy, Foreign Trade, By MIGS, Export, All Countries of the World, Consumer Goods, EUR;it;International Trade
ittrad0181;Italy, Foreign Trade, By MIGS, Export, All Countries of the World, Energy, EUR;it;International Trade
ittrad1270_eu27;Italy, Foreign Trade, Countries, Export, European Union (27), SA, EUR;it;International Trade
ittrad1251;Italy, Foreign Trade, Export, SA, EUR;it;International Trade
ittrad0176;Italy, Foreign Trade, By MIGS, Export, All Countries of the World, Intermediate Goods, EUR;it;International Trade
exptrdvalscaworldcapitb9;Italy, Eurostat, International Trade in Goods, Exports, All Countries of the World, Capital Goods, Calendar Adjusted, SA, EUR;it;International Trade
ittrad2434;Italy, Foreign Trade, Countries, Average Unit Value Indexes, Export, World, Index;it;International Trade
ittrad2358;Italy, Foreign Trade, Countries, Export, Extra-EU27, SA, EUR;it;International Trade
ittrad0559;Italy, Foreign Trade, By MIGS, Import, All Countries of the World, Consumer Goods, EUR;it;International Trade
ittrad0560;Italy, Foreign Trade, By MIGS, Import, All Countries of the World, Energy, EUR;it;International Trade
ittrad1269_eu27;Italy, Foreign Trade, Countries, Import, European Union (27), SA, EUR;it;International Trade
ittrad1250;Italy, Foreign Trade, Import, SA, EUR;it;International Trade
ittrad0555;Italy, Foreign Trade, By MIGS, Import, All Countries of the World, Intermediate Goods, EUR;it;International Trade
ittrad0556;Italy, Foreign Trade, By MIGS, Import, All Countries of the World, Capital Goods, EUR;it;International Trade
ittrad2500;Italy, Foreign Trade, Countries, Average Unit Value Indexes, Import, World, Index;it;International Trade
ittrad2357;Italy, Foreign Trade, Countries, Import, Extra-EU27, SA, EUR;it;International Trade
ittrad2562;Italy, Export/Import Prices, Terms of Trade, Total, Index;it;International Trade
ittrad2359;Italy, Foreign Trade, Countries, Balance, Extra-EU27, SA, EUR;it;International Trade
itlama0496;Italy, Employment, Rate, Women & Men, Aged 15-64, SA;it;Labor Market
itlama1041;Italy, Employment, By Professional Status, Total, Total, SA;it;Labor Market
itlama0515;Italy, Labor Force Statistics, Labor Force, Italy, Males & Females, Total, 15-89, SA;it;Labor Market
itlama0497;Italy, Unemployment, Rate, Women & Men, Aged 15-64, SA;it;Labor Market
itlama0519;Italy, Unemployment, Job Seekers, Women & Men, SA;it;Labor Market
itinea0047;Italy, Wages & Salaries, Wages, Hourly, Total, Index;it;Labor Market
itinea0482;Italy, Wages & Salaries, Wages, Per Employee, Total Industry, Blue Collar, Index;it;Labor Market
itprod0499;Italy, Industrial Production, Durables Consumer Goods, SA, Index;it;Manufacturing 
itprod0500;Italy, Industrial Production, Non-Durables Consumer Goods, SA, Index;it;Manufacturing 
itprod0501;Italy, Industrial Production, Consumer Goods, SA, Index;it;Manufacturing 
itprod0502;Italy, Industrial Production, Total, Energy, SA, Index;it;Manufacturing 
itprod0497;Italy, Industrial Production, Intermediate Goods, SA, Index;it;Manufacturing 
itprod0498;Italy, Industrial Production, Capital Goods, SA, Index;it;Manufacturing 
itprod0504;Italy, Manufacturing, Total, SA, Index;it;Manufacturing 
itprod0496;Italy, Industrial Production, Total Industry Excluding Construction, SA, Index;it;Manufacturing 
itprod0519;Italy, New Orders, Total, Industry Excluding Construction, Current Prices, SA, Index;it;Manufacturing 
ittrad1243;Italy, Industry Turnover, Total Market, Total Industry Excluding Construction, SA, Index;it;Manufacturing 
itpric0001;Italy, Consumer Price Index, Total with Tobacco, Index;it;Prices and Monetary Variables
i15totxnrgfoodnpitdx;Italy, Eurostat, HICP, Overall Index Excluding Energy & Unprocessed Food, 2015=100, Index;it;Prices and Monetary Variables
oecd_mei_00407951;Italy, OECD MEI, Interest Rates, 3-Month or 90-Day Rates & Yields, Interbank Rates, Total;it;Prices and Monetary Variables
itmost0004;Italy, Monetary Statistics, Monetary Aggregates, M1, Total, Excluding Currency Held by The Public, Stocks, EUR;it;Prices and Monetary Variables
itmost0005;Italy, Monetary Statistics, Monetary Aggregates, M2, Total, Excluding Currency Held by The Public, Stocks, EUR;it;Prices and Monetary Variables
itmost0006;Italy, Monetary Statistics, Monetary Aggregates, M3, Total, Excluding Currency Held by The Public, Stocks, EUR;it;Prices and Monetary Variables
itbank0291;Italy, Deposits & Loans, Banks & Cassa Depositi e Prestiti, Deposits, Other Euro-Area Countries, Overnight Deposits, Current Prices, EUR;it;Prices and Monetary Variables
ites10ygov;Italy, Government Benchmarks, Eurostat, Government Bond, 10 Year, Yield;it;Prices and Monetary Variables
itpric0827;Italy, Producer Price Index, Total, Durables Consumer Goods, Index;it;Prices and Monetary Variables
itpric0828;Italy, Producer Price Index, Total, Non-Durables Consumer Goods, Index;it;Prices and Monetary Variables
itpric0829;Italy, Producer Price Index, Total, Consumer Goods, Index;it;Prices and Monetary Variables
itpric0830;Italy, Producer Price Index, Total, Energy, Index;it;Prices and Monetary Variables
itpric0825;Italy, Producer Price Index, Total, Intermediate Goods, Index;it;Prices and Monetary Variables
itpric0826;Italy, Producer Price Index, Total, Capital Goods, Index;it;Prices and Monetary Variables
itpric0831;Italy, Producer Price Index, Total, Total Industry Excluding Construction, Index;it;Prices and Monetary Variables
itttrad0728;Italy, Domestic Trade, Retail Trade, All Items, SA, Index;it;Retail and Consumption
ittrad2606;Italy, Domestic Trade, Retail Trade, All Items, Volume, SA, Index;it;Retail and Consumption
ittrad2607;Italy, Domestic Trade, Retail Trade, Food Products, Food, Volume, SA, Index;it;Retail and Consumption
ittrad2608;Italy, Domestic Trade, Retail Trade, Non Food Products, Total, Non-Food, Volume, SA, Index;it;Retail and Consumption
essurv0094;Spain, Business Surveys, Ministry of Economy & Business, Industry, Order-Book Level, Total, SA;es;Business Surveys
reta_es_tot_4_bs_m;Spain, Business Surveys, DG ECFIN, Retail Trade Confidence Indicator, Business Activity Expectations Over the Next 3 Months, Balance, SA;es;Business Surveys
essurv0389;Spain, Business Surveys, Ministry of Economy & Business, Industry, Construction Sector, Confidence Indicator;es;Business Surveys
essurv0555;Spain, Business Surveys, Ministry of Economy & Business, Industry, Retail Trade, Confidence Indicator;es;Business Surveys
essurv0419;Spain, Business Surveys, Ministry of Economy & Business, Industry, Consumer Goods, Confidence Indicator, SA;es;Business Surveys
essurv0420;Spain, Business Surveys, Ministry of Economy & Business, Industry, Intermediate Goods, Confidence Indicator, SA;es;Business Surveys
essurv0418;Spain, Business Surveys, Ministry of Economy & Business, Industry, Investment Goods, Confidence Indicator, SA;es;Business Surveys
oecd_mei_00430728;Spain, OECD MEI, Leading Indicators OECD, Leading Indicators, Composite Leading Indicators, Trend Restored, SA, Index;es;Business Surveys
oecd_mei_00430242;Spain, OECD MEI, Business Tendency Surveys (Retail Trade), Employment, Future Tendency, National Indicator, SA;es;Business Surveys
essurv0095;Spain, Business Surveys, Ministry of Economy & Business, Industry, Foreign Order-Book Level, Total, SA;es;Business Surveys
essurv0126;Spain, Business Surveys, Ministry of Economy & Business, Industry, Production Level Trend, Intermediate Goods, SA;es;Business Surveys
essurv0121;Spain, Business Surveys, Ministry of Economy & Business, Industry, Production Level, Intermediate Goods;es;Business Surveys
essurv0112;Spain, Business Surveys, Ministry of Economy & Business, Industry, Stocks of Finished Products, Consumer Goods, SA;es;Business Surveys
indu_es_cons_6_bs_m;Spain, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Consumer Goods, Selling Price Expectations for the Months Ahead, SA;es;Business Surveys
bs_iemensabalesuf;Spain, Eurostat, Business Surveys, Eurostat, Industry, Employment Expectations Over the Next 3 Months;es;Business Surveys
essurv0122;Spain, Business Surveys, Ministry of Economy & Business, Industry, Production Level Trend, Total, SA;es;Business Surveys
indu_es_intm_3_bs_m;Spain, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Intermediate Goods, Assessment of Export Order-Book Levels, SA;es;Business Surveys
indu_es_intm_6_bs_m;Spain, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Intermediate Goods, Selling Price Expectations for the Months Ahead, SA;es;Business Surveys
essurv0113;Spain, Business Surveys, Ministry of Economy & Business, Industry, Stocks of Finished Products, Intermediate Goods, SA;es;Business Surveys
indu_es_inve_6_bs_m;Spain, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Investment Goods, Selling Price Expectations for the Months Ahead, SA;es;Business Surveys
essurv0111;Spain, Business Surveys, Ministry of Economy & Business, Industry, Stocks of Finished Products, Capital Goods, SA;es;Business Surveys
essurv0127;Spain, Business Surveys, Ministry of Economy & Business, Industry, Price Trend, Total, SA;es;Business Surveys
esprod0479;Spain, Industrial Production, Synthetic Indicators, Activity, Calendar Adjusted, SA, Index;es;Business Surveys
esprod0481;Spain, Industrial Production, Synthetic Indicators, Equipment, Calendar Adjusted, SA, Index;es;Business Surveys
